obs_id,ucdp_id,side,role,conflict_id,year
230-1968,198,B,primary,230,1968
230-1969,123,A,primary,230,1969
230-1969,198,B,primary,230,1969
230-1970,123,A,primary,230,1970
230-1970,198,B,primary,230,1970
230-1979,123,A,primary,230,1979
230-1979,199,B,primary,230,1979
230-1980,123,A,primary,230,1980
230-1980,199,B,primary,230,1980
230-1981,123,A,primary,230,1981
230-1981,199,B,primary,230,1981
230-1982,123,A,primary,230,1982
230-1982,199,B,primary,230,1982
230-2009,123,A,primary,230,2009
230-2009,881,B,primary,230,2009
230-2010,123,A,primary,230,2010
230-2010,881,B,primary,230,2010
230-2011,123,A,primary,230,2011
230-2011,881,B,primary,230,2011
230-2012,123,A,primary,230,2012
230-2012,881,B,primary,230,2012
230-2013,123,A,primary,230,2013
230-2013,881,B,primary,230,2013
230-2014,123,A,primary,230,2014
230-2014,1091,B,primary,230,2014
230-2014,881,B,primary,230,2014
230-2015,123,A,primary,230,2015
230-2015,1091,B,primary,230,2015
230-2015,881,B,primary,230,2015
230-2015,6254,B,primary,230,2015
230-2016,123,A,primary,230,2016
230-2016,6254,B,primary,230,2016
230-2017,123,A,primary,230,2017
230-2017,6254,B,primary,230,2017
230-2018,123,A,primary,230,2018
230-2018,881,B,primary,230,2018
230-2018,6254,B,primary,230,2018
231-1949,144,A,primary,231,1949
231-1949,200,B,primary,231,1949
231-1950,144,A,primary,231,1950
231-1950,200,B,primary,231,1950
231-1961,144,A,primary,231,1961
231-1961,201,B,primary,231,1961
231-1962,144,A,primary,231,1962
231-1962,201,B,primary,231,1962
231-1963,144,A,primary,231,1963
231-1963,201,B,primary,231,1963
231-1964,144,A,primary,231,1964
231-1964,201,B,primary,231,1964
231-1965,144,A,primary,231,1965
231-1965,201,B,primary,231,1965
231-1966,144,A,primary,231,1966
231-1966,201,B,primary,231,1966
231-1967,144,A,primary,231,1967
231-1967,201,B,primary,231,1967
231-1968,144,A,primary,231,1968
231-1968,201,B,primary,231,1968
231-1969,144,A,primary,231,1969
231-1969,201,B,primary,231,1969
231-1970,144,A,primary,231,1970
231-1970,201,B,primary,231,1970
231-1971,144,A,primary,231,1971
231-1971,201,B,primary,231,1971
231-1972,144,A,primary,231,1972
231-1972,201,B,primary,231,1972
231-1973,144,A,primary,231,1973
231-1973,201,B,primary,231,1973
231-1974,144,A,primary,231,1974
231-1974,201,B,primary,231,1974
231-1975,144,A,primary,231,1975
231-1975,201,B,primary,231,1975
231-1976,144,A,primary,231,1976
231-1976,201,B,primary,231,1976
231-1977,144,A,primary,231,1977
231-1977,201,B,primary,231,1977
231-1978,144,A,primary,231,1978
231-1978,201,B,primary,231,1978
231-1979,144,A,primary,231,1979
231-1979,201,B,primary,231,1979
231-1980,144,A,primary,231,1980
231-1980,201,B,primary,231,1980
231-1981,144,A,primary,231,1981
231-1981,201,B,primary,231,1981
231-1982,144,A,primary,231,1982
231-1982,201,B,primary,231,1982
231-1983,144,A,primary,231,1983
231-1983,201,B,primary,231,1983
231-1984,144,A,primary,231,1984
231-1984,201,B,primary,231,1984
231-1985,144,A,primary,231,1985
231-1985,201,B,primary,231,1985
231-1986,144,A,primary,231,1986
231-1986,201,B,primary,231,1986
231-1987,144,A,primary,231,1987
231-1987,201,B,primary,231,1987
231-1988,144,A,primary,231,1988
231-1988,201,B,primary,231,1988
231-1989,144,A,primary,231,1989
231-1989,201,B,primary,231,1989
231-1990,144,A,primary,231,1990
231-1990,201,B,primary,231,1990
231-1991,144,A,primary,231,1991
231-1991,201,B,primary,231,1991
231-1992,144,A,primary,231,1992
231-1992,201,B,primary,231,1992
231-2011,144,A,primary,231,2011
231-2011,201,B,primary,231,2011
231-2012,144,A,primary,231,2012
231-2012,201,B,primary,231,2012
231-2013,144,A,primary,231,2013
231-2013,201,B,primary,231,2013
231-2014,144,A,primary,231,2014
231-2014,201,B,primary,231,2014
231-2015,144,A,primary,231,2015
231-2015,201,B,primary,231,2015
231-2016,144,A,primary,231,2016
231-2016,201,B,primary,231,2016
231-2017,144,A,primary,231,2017
231-2017,201,B,primary,231,2017
231-2018,144,A,primary,231,2018
231-2018,201,B,primary,231,2018
232-1949,135,A,primary,232,1949
232-1949,137,B,primary,232,1949
232-1950,135,A,primary,232,1950
232-1950,137,B,primary,232,1950
232-1954,135,A,primary,232,1954
232-1954,137,B,primary,232,1954
232-1958,135,A,primary,232,1958
232-1958,137,B,primary,232,1958
233-1949,11,A,primary,233,1949
233-1949,726,B,primary,233,1949
233-1954,11,A,primary,233,1954
233-1954,727,B,primary,233,1954
233-1963,11,A,primary,233,1963
233-1963,728,B,primary,233,1963
233-1965,11,A,primary,233,1965
233-1965,728,B,primary,233,1965
233-1966,11,A,primary,233,1966
233-1966,728,B,primary,233,1966
233-1967,11,A,primary,233,1967
233-1967,728,B,primary,233,1967
233-1968,11,A,primary,233,1968
233-1968,728,B,primary,233,1968
233-1969,11,A,primary,233,1969
233-1969,728,B,primary,233,1969
233-1970,11,A,primary,233,1970
233-1970,728,B,primary,233,1970
233-1970,729,B,primary,233,1970
233-1971,11,A,primary,233,1971
233-1971,728,B,primary,233,1971
233-1971,729,B,primary,233,1971
233-1972,11,A,primary,233,1972
233-1972,728,B,primary,233,1972
233-1972,729,B,primary,233,1972
233-1973,11,A,primary,233,1973
233-1973,728,B,primary,233,1973
233-1973,729,B,primary,233,1973
233-1974,11,A,primary,233,1974
233-1974,728,B,primary,233,1974
233-1974,729,B,primary,233,1974
233-1975,11,A,primary,233,1975
233-1975,730,B,primary,233,1975
233-1975,729,B,primary,233,1975
233-1976,11,A,primary,233,1976
233-1976,730,B,primary,233,1976
233-1976,729,B,primary,233,1976
233-1977,11,A,primary,233,1977
233-1977,730,B,primary,233,1977
233-1977,729,B,primary,233,1977
233-1978,11,A,primary,233,1978
233-1978,730,B,primary,233,1978
233-1978,729,B,primary,233,1978
233-1979,11,A,primary,233,1979
233-1979,730,B,primary,233,1979
233-1979,729,B,primary,233,1979
233-1979,731,B,primary,233,1979
233-1980,11,A,primary,233,1980
233-1980,730,B,primary,233,1980
233-1980,729,B,primary,233,1980
233-1980,731,B,primary,233,1980
233-1981,11,A,primary,233,1981
233-1981,730,B,primary,233,1981
233-1981,728,B,primary,233,1981
233-1981,729,B,primary,233,1981
233-1981,731,B,primary,233,1981
233-1982,11,A,primary,233,1982
233-1982,732,B,primary,233,1982
233-1983,11,A,primary,233,1983
233-1983,732,B,primary,233,1983
233-1984,11,A,primary,233,1984
233-1984,732,B,primary,233,1984
233-1985,11,A,primary,233,1985
233-1985,732,B,primary,233,1985
233-1986,11,A,primary,233,1986
233-1986,732,B,primary,233,1986
233-1987,11,A,primary,233,1987
233-1987,732,B,primary,233,1987
233-1988,11,A,primary,233,1988
233-1988,732,B,primary,233,1988
233-1989,11,A,primary,233,1989
233-1989,732,B,primary,233,1989
233-1990,11,A,primary,233,1990
233-1990,732,B,primary,233,1990
233-1991,11,A,primary,233,1991
233-1991,732,B,primary,233,1991
233-1992,11,A,primary,233,1992
233-1992,732,B,primary,233,1992
233-1993,11,A,primary,233,1993
233-1993,732,B,primary,233,1993
233-1994,11,A,primary,233,1994
233-1994,732,B,primary,233,1994
233-1995,11,A,primary,233,1995
233-1995,732,B,primary,233,1995
234-1949,121,A,primary,234,1949
234-1949,202,B,primary,234,1949
234-1950,121,A,primary,234,1950
234-1950,202,B,primary,234,1950
234-1951,121,A,primary,234,1951
234-1951,202,B,primary,234,1951
234-1952,121,A,primary,234,1952
234-1952,202,B,primary,234,1952
234-1953,121,A,primary,234,1953
234-1953,202,B,primary,234,1953
234-1954,121,A,primary,234,1954
234-1954,202,B,primary,234,1954
234-1955,121,A,primary,234,1955
234-1955,202,B,primary,234,1955
234-1956,121,A,primary,234,1956
234-1956,202,B,primary,234,1956
234-1957,121,A,primary,234,1957
234-1957,202,B,primary,234,1957
234-1958,121,A,primary,234,1958
234-1958,202,B,primary,234,1958
234-1959,121,A,primary,234,1959
234-1959,202,B,primary,234,1959
234-1960,121,A,primary,234,1960
234-1960,202,B,primary,234,1960
234-1961,121,A,primary,234,1961
234-1961,202,B,primary,234,1961
234-1962,121,A,primary,234,1962
234-1962,202,B,primary,234,1962
234-1963,121,A,primary,234,1963
234-1963,202,B,primary,234,1963
234-1964,121,A,primary,234,1964
234-1964,202,B,primary,234,1964
234-1965,121,A,primary,234,1965
234-1965,203,B,primary,234,1965
234-1965,204,B,primary,234,1965
234-1966,121,A,primary,234,1966
234-1966,203,B,primary,234,1966
234-1966,204,B,primary,234,1966
234-1967,121,A,primary,234,1967
234-1967,203,B,primary,234,1967
234-1967,204,B,primary,234,1967
234-1968,121,A,primary,234,1968
234-1968,203,B,primary,234,1968
234-1968,204,B,primary,234,1968
234-1969,121,A,primary,234,1969
234-1969,203,B,primary,234,1969
234-1969,204,B,primary,234,1969
234-1970,121,A,primary,234,1970
234-1970,203,B,primary,234,1970
234-1970,204,B,primary,234,1970
234-1971,121,A,primary,234,1971
234-1971,203,B,primary,234,1971
234-1971,204,B,primary,234,1971
234-1972,121,A,primary,234,1972
234-1972,203,B,primary,234,1972
234-1972,204,B,primary,234,1972
234-1973,121,A,primary,234,1973
234-1973,203,B,primary,234,1973
234-1973,204,B,primary,234,1973
234-1974,121,A,primary,234,1974
234-1974,204,B,primary,234,1974
234-1974,1067,B,primary,234,1974
234-1975,121,A,primary,234,1975
234-1975,204,B,primary,234,1975
234-1975,1067,B,primary,234,1975
234-1976,121,A,primary,234,1976
234-1976,204,B,primary,234,1976
234-1976,1067,B,primary,234,1976
234-1977,121,A,primary,234,1977
234-1977,204,B,primary,234,1977
234-1977,1067,B,primary,234,1977
234-1978,121,A,primary,234,1978
234-1978,204,B,primary,234,1978
234-1978,1067,B,primary,234,1978
234-1979,121,A,primary,234,1979
234-1979,204,B,primary,234,1979
234-1979,1067,B,primary,234,1979
234-1980,121,A,primary,234,1980
234-1980,204,B,primary,234,1980
234-1980,1067,B,primary,234,1980
234-1981,121,A,primary,234,1981
234-1981,204,B,primary,234,1981
234-1981,1067,B,primary,234,1981
234-1982,121,A,primary,234,1982
234-1982,204,B,primary,234,1982
234-1982,1067,B,primary,234,1982
234-1983,121,A,primary,234,1983
234-1983,204,B,primary,234,1983
234-1983,1067,B,primary,234,1983
234-1984,121,A,primary,234,1984
234-1984,204,B,primary,234,1984
234-1984,1067,B,primary,234,1984
234-1985,121,A,primary,234,1985
234-1985,204,B,primary,234,1985
234-1985,1067,B,primary,234,1985
234-1986,121,A,primary,234,1986
234-1986,204,B,primary,234,1986
234-1986,1067,B,primary,234,1986
234-1987,121,A,primary,234,1987
234-1987,204,B,primary,234,1987
234-1987,1067,B,primary,234,1987
234-1988,121,A,primary,234,1988
234-1988,204,B,primary,234,1988
234-1988,1067,B,primary,234,1988
234-1989,121,A,primary,234,1989
234-1989,205,B,primary,234,1989
234-1989,206,B,primary,234,1989
234-1990,121,A,primary,234,1990
234-1990,207,B,primary,234,1990
234-1991,121,A,primary,234,1991
234-1991,207,B,primary,234,1991
234-1992,121,A,primary,234,1992
234-1992,207,B,primary,234,1992
234-1993,121,A,primary,234,1993
234-1993,209,B,primary,234,1993
234-1994,121,A,primary,234,1994
234-1994,209,B,primary,234,1994
234-1995,121,A,primary,234,1995
234-1995,208,B,primary,234,1995
234-1996,121,A,primary,234,1996
234-1996,210,B,primary,234,1996
234-2000,121,A,primary,234,2000
234-2000,207,B,primary,234,2000
234-2000,210,B,primary,234,2000
234-2001,121,A,primary,234,2001
234-2001,207,B,primary,234,2001
234-2001,209,B,primary,234,2001
234-2001,205,B,primary,234,2001
234-2001,208,B,primary,234,2001
234-2001,210,B,primary,234,2001
234-2002,121,A,primary,234,2002
234-2002,211,B,primary,234,2002
234-2002,207,B,primary,234,2002
234-2002,209,B,primary,234,2002
234-2002,208,B,primary,234,2002
234-2002,210,B,primary,234,2002
234-2003,121,A,primary,234,2003
234-2003,211,B,primary,234,2003
234-2003,209,B,primary,234,2003
234-2003,208,B,primary,234,2003
234-2004,121,A,primary,234,2004
234-2004,211,B,primary,234,2004
234-2004,209,B,primary,234,2004
234-2004,208,B,primary,234,2004
234-2005,121,A,primary,234,2005
234-2005,207,B,primary,234,2005
234-2005,209,B,primary,234,2005
234-2005,208,B,primary,234,2005
234-2006,121,A,primary,234,2006
234-2006,207,B,primary,234,2006
234-2006,209,B,primary,234,2006
234-2006,208,B,primary,234,2006
234-2006,212,B,primary,234,2006
234-2007,121,A,primary,234,2007
234-2007,207,B,primary,234,2007
234-2007,209,B,primary,234,2007
234-2007,208,B,primary,234,2007
234-2008,121,A,primary,234,2008
234-2008,209,B,primary,234,2008
234-2008,208,B,primary,234,2008
234-2009,121,A,primary,234,2009
234-2009,209,B,primary,234,2009
234-2009,208,B,primary,234,2009
234-2010,121,A,primary,234,2010
234-2010,208,B,primary,234,2010
234-2011,121,A,primary,234,2011
234-2011,209,B,primary,234,2011
234-2011,208,B,primary,234,2011
234-2012,121,A,primary,234,2012
234-2012,209,B,primary,234,2012
234-2012,208,B,primary,234,2012
234-2014,121,A,primary,234,2014
234-2014,209,B,primary,234,2014
234-2014,208,B,primary,234,2014
234-2018,121,A,primary,234,2018
234-2018,209,B,primary,234,2018
235-1949,138,A,primary,235,1949
235-1949,139,B,primary,235,1949
235-1950,138,A,primary,235,1950
235-1950,139,B,primary,235,1950
235-1951,138,A,primary,235,1951
235-1951,139,B,primary,235,1951
235-1952,138,A,primary,235,1952
235-1952,139,B,primary,235,1952
235-1953,138,A,primary,235,1953
235-1953,139,B,primary,235,1953
236-1950,135,A,primary,236,1950
236-1950,213,B,primary,236,1950
236-1956,135,A,primary,236,1956
236-1956,213,B,primary,236,1956
236-1959,135,A,primary,236,1959
236-1959,213,B,primary,236,1959
237-1950,155,A,primary,237,1950
237-1950,214,B,primary,237,1950
238-1950,3,A,primary,238,1950
238-1950,733,B,primary,238,1950
239-1951,117,A,primary,239,1951
239-1951,28,B,primary,239,1951
239-1952,117,A,primary,239,1952
239-1952,28,B,primary,239,1952
240-1951,147,A,primary,240,1951
240-1951,215,B,primary,240,1951
240-1974,147,A,primary,240,1974
240-1974,216,B,primary,240,1974
240-1975,147,A,primary,240,1975
240-1975,216,B,primary,240,1975
240-1976,147,A,primary,240,1976
240-1976,216,B,primary,240,1976
240-1977,147,A,primary,240,1977
240-1977,216,B,primary,240,1977
240-1978,147,A,primary,240,1978
240-1978,216,B,primary,240,1978
240-1979,147,A,primary,240,1979
240-1979,216,B,primary,240,1979
240-1980,147,A,primary,240,1980
240-1980,216,B,primary,240,1980
240-1981,147,A,primary,240,1981
240-1981,216,B,primary,240,1981
240-1982,147,A,primary,240,1982
240-1982,216,B,primary,240,1982
241-1952,28,A,primary,241,1952
241-1952,400,B,primary,241,1952
241-1953,28,A,primary,241,1953
241-1953,400,B,primary,241,1953
241-1954,28,A,primary,241,1954
241-1954,400,B,primary,241,1954
241-1955,28,A,primary,241,1955
241-1955,400,B,primary,241,1955
241-1956,28,A,primary,241,1956
241-1956,400,B,primary,241,1956
242-1953,5,A,primary,242,1953
242-1953,734,B,primary,242,1953
242-1956,5,A,primary,242,1956
242-1956,734,B,primary,242,1956
242-1957,5,A,primary,242,1957
242-1957,734,B,primary,242,1957
242-1958,5,A,primary,242,1958
242-1958,734,B,primary,242,1958
242-1961,5,A,primary,242,1961
242-1961,735,B,primary,242,1961
243-1953,155,A,primary,243,1953
243-1953,217,B,primary,243,1953
243-1958,155,A,primary,243,1958
243-1958,217,B,primary,243,1958
243-1958,218,B,primary,243,1958
243-1958,219,B,primary,243,1958
243-1959,155,A,primary,243,1959
243-1959,217,B,primary,243,1959
243-1959,218,B,primary,243,1959
243-1959,219,B,primary,243,1959
243-1960,155,A,primary,243,1960
243-1960,217,B,primary,243,1960
243-1960,218,B,primary,243,1960
243-1960,219,B,primary,243,1960
243-1961,155,A,primary,243,1961
243-1961,217,B,primary,243,1961
243-1961,218,B,primary,243,1961
243-1961,219,B,primary,243,1961
244-1953,33,A,primary,244,1953
244-1953,401,B,primary,244,1953
244-1954,33,A,primary,244,1954
244-1954,401,B,primary,244,1954
244-1955,33,A,primary,244,1955
244-1955,401,B,primary,244,1955
244-1956,33,A,primary,244,1956
244-1956,401,B,primary,244,1956
245-1953,33,A,primary,245,1953
245-1953,402,B,primary,245,1953
245-1954,33,A,primary,245,1954
245-1954,402,B,primary,245,1954
245-1955,33,A,primary,245,1955
245-1955,402,B,primary,245,1955
245-1956,33,A,primary,245,1956
245-1956,402,B,primary,245,1956
246-1954,33,A,primary,246,1954
246-1954,403,B,primary,246,1954
246-1955,33,A,primary,246,1955
246-1955,403,B,primary,246,1955
246-1955,404,B,primary,246,1955
246-1956,33,A,primary,246,1956
246-1956,403,B,primary,246,1956
246-1956,404,B,primary,246,1956
246-1957,33,A,primary,246,1957
246-1957,403,B,primary,246,1957
246-1957,404,B,primary,246,1957
246-1958,33,A,primary,246,1958
246-1958,403,B,primary,246,1958
246-1959,33,A,primary,246,1959
246-1959,403,B,primary,246,1959
246-1960,33,A,primary,246,1960
246-1960,403,B,primary,246,1960
246-1961,33,A,primary,246,1961
246-1961,403,B,primary,246,1961
246-1962,33,A,primary,246,1962
246-1962,403,B,primary,246,1962
247-1955,26,A,primary,247,1955
247-1955,736,B,primary,247,1955
247-1955,1113,B,primary,247,1955
247-1963,26,A,primary,247,1963
247-1963,737,B,primary,247,1963
247-1974,26,A,primary,247,1974
247-1974,738,B,primary,247,1974
247-1975,26,A,primary,247,1975
247-1975,738,B,primary,247,1975
247-1975,739,B,primary,247,1975
247-1976,26,A,primary,247,1976
247-1976,738,B,primary,247,1976
247-1976,739,B,primary,247,1976
247-1977,26,A,primary,247,1977
247-1977,738,B,primary,247,1977
247-1977,739,B,primary,247,1977
248-1955,28,A,primary,248,1955
248-1955,220,B,primary,248,1955
248-1956,28,A,primary,248,1956
248-1956,220,B,primary,248,1956
248-1957,28,A,primary,248,1957
248-1957,220,B,primary,248,1957
248-1958,28,A,primary,248,1958
248-1958,220,B,primary,248,1958
248-1959,28,A,primary,248,1959
248-1959,220,B,primary,248,1959
249-1955,151,A,primary,249,1955
249-1955,221,B,primary,249,1955
249-1956,151,A,primary,249,1956
249-1956,221,B,primary,249,1956
249-1957,151,A,primary,249,1957
249-1957,221,B,primary,249,1957
249-1958,151,A,primary,249,1958
249-1958,221,B,primary,249,1958
249-1959,151,A,primary,249,1959
249-1959,221,B,primary,249,1959
249-1960,151,A,primary,249,1960
249-1960,221,B,primary,249,1960
249-1961,151,A,primary,249,1961
249-1961,221,B,primary,249,1961
249-1962,151,A,primary,249,1962
249-1962,221,B,primary,249,1962
249-1963,151,A,primary,249,1963
249-1963,221,B,primary,249,1963
249-1964,151,A,primary,249,1964
249-1964,221,B,primary,249,1964
250-1956,40,A,primary,250,1956
250-1956,57,B,primary,250,1956
251-1956,141,A,primary,251,1956
251-1956,222,B,primary,251,1956
251-1957,141,A,primary,251,1957
251-1957,222,B,primary,251,1957
251-1958,141,A,primary,251,1958
251-1958,222,B,primary,251,1958
251-1959,141,A,primary,251,1959
251-1959,222,B,primary,251,1959
251-1961,141,A,primary,251,1961
251-1961,222,B,primary,251,1961
251-1962,141,A,primary,251,1962
251-1962,222,B,primary,251,1962
251-1963,141,A,primary,251,1963
251-1963,222,B,primary,251,1963
251-1964,141,A,primary,251,1964
251-1964,222,B,primary,251,1964
251-1965,141,A,primary,251,1965
251-1965,222,B,primary,251,1965
251-1966,141,A,primary,251,1966
251-1966,222,B,primary,251,1966
251-1967,141,A,primary,251,1967
251-1967,222,B,primary,251,1967
251-1968,141,A,primary,251,1968
251-1968,222,B,primary,251,1968
251-1992,141,A,primary,251,1992
251-1992,223,B,primary,251,1992
251-1993,141,A,primary,251,1993
251-1993,223,B,primary,251,1993
251-1994,141,A,primary,251,1994
251-1994,223,B,primary,251,1994
251-1995,141,A,primary,251,1995
251-1995,223,B,primary,251,1995
251-1996,141,A,primary,251,1996
251-1996,223,B,primary,251,1996
251-1997,141,A,primary,251,1997
251-1997,223,B,primary,251,1997
251-2000,141,A,primary,251,2000
251-2000,223,B,primary,251,2000
252-1956,117,A,primary,252,1956
252-1956,33,B,primary,252,1956
252-1956,121,B,primary,252,1956
252-1956,28,B,primary,252,1956
253-1957,144,A,primary,253,1957
253-1957,225,B,primary,253,1957
253-1987,144,A,primary,253,1987
253-1987,225,B,primary,253,1987
253-1992,144,A,primary,253,1992
253-1992,225,B,primary,253,1992
253-1996,144,A,primary,253,1996
253-1996,225,B,primary,253,1996
253-2005,144,A,primary,253,2005
253-2005,225,B,primary,253,2005
254-1957,33,A,primary,254,1957
254-1957,564,B,primary,254,1957
254-1958,33,A,primary,254,1958
254-1958,564,B,primary,254,1958
254-1959,33,A,primary,254,1959
254-1959,564,B,primary,254,1959
255-1957,12,A,primary,255,1957
255-1957,14,B,primary,255,1957
256-1957,33,A,primary,256,1957
256-1957,565,B,primary,256,1957
256-1958,33,A,primary,256,1958
256-1958,565,B,primary,256,1958
257-1957,35,A,primary,257,1957
257-1957,565,B,primary,257,1957
257-1958,35,A,primary,257,1958
257-1958,565,B,primary,257,1958
258-1957,129,A,primary,258,1957
258-1957,226,B,primary,258,1957
259-1958,116,A,primary,259,1958
259-1958,227,B,primary,259,1958
259-1959,116,A,primary,259,1959
259-1959,228,B,primary,259,1959
259-1963,116,A,primary,259,1963
259-1963,229,B,primary,259,1963
259-1963,230,B,primary,259,1963
259-1982,116,A,primary,259,1982
259-1982,231,B,primary,259,1982
259-1983,116,A,primary,259,1983
259-1983,231,B,primary,259,1983
259-1984,116,A,primary,259,1984
259-1984,231,B,primary,259,1984
259-1987,116,A,primary,259,1987
259-1987,231,B,primary,259,1987
259-1991,116,A,primary,259,1991
259-1991,231,B,primary,259,1991
259-1992,116,A,primary,259,1992
259-1992,231,B,primary,259,1992
259-1993,116,A,primary,259,1993
259-1993,231,B,primary,259,1993
259-1994,116,A,primary,259,1994
259-1994,231,B,primary,259,1994
259-1995,116,A,primary,259,1995
259-1995,231,B,primary,259,1995
259-1996,116,A,primary,259,1996
259-1996,231,B,primary,259,1996
259-2004,116,A,primary,259,2004
259-2004,5659,B,primary,259,2004
259-2004,233,B,primary,259,2004
259-2004,234,B,primary,259,2004
259-2005,116,A,primary,259,2005
259-2005,233,B,primary,259,2005
259-2005,234,B,primary,259,2005
259-2005,235,B,primary,259,2005
259-2006,116,A,primary,259,2006
259-2006,233,B,primary,259,2006
259-2006,234,B,primary,259,2006
259-2006,235,B,primary,259,2006
259-2007,116,A,primary,259,2007
259-2007,5659,B,primary,259,2007
259-2007,233,B,primary,259,2007
259-2007,234,B,primary,259,2007
259-2007,235,B,primary,259,2007
259-2008,116,A,primary,259,2008
259-2008,5659,B,primary,259,2008
259-2008,234,B,primary,259,2008
259-2009,116,A,primary,259,2009
259-2009,234,B,primary,259,2009
259-2010,116,A,primary,259,2010
259-2010,234,B,primary,259,2010
259-2011,116,A,primary,259,2011
259-2011,233,B,primary,259,2011
259-2011,234,B,primary,259,2011
259-2012,116,A,primary,259,2012
259-2012,234,B,primary,259,2012
259-2013,116,A,primary,259,2013
259-2013,234,B,primary,259,2013
259-2014,116,A,primary,259,2014
259-2014,234,B,primary,259,2014
259-2015,116,A,primary,259,2015
259-2015,234,B,primary,259,2015
259-2016,116,A,primary,259,2016
259-2016,234,B,primary,259,2016
259-2017,116,A,primary,259,2017
259-2017,234,B,primary,259,2017
259-2018,116,A,primary,259,2018
259-2018,234,B,primary,259,2018
260-1958,119,A,primary,260,1958
260-1958,236,B,primary,260,1958
260-1975,119,A,primary,260,1975
260-1975,237,B,primary,260,1975
260-1976,119,A,primary,260,1976
260-1976,238,B,primary,260,1976
260-1976,237,B,primary,260,1976
260-1982,119,A,primary,260,1982
260-1982,237,B,primary,260,1982
260-1983,119,A,primary,260,1983
260-1983,239,B,primary,260,1983
260-1983,237,B,primary,260,1983
260-1984,119,A,primary,260,1984
260-1984,239,B,primary,260,1984
260-1984,237,B,primary,260,1984
260-1985,119,A,primary,260,1985
260-1985,240,B,primary,260,1985
260-1986,119,A,primary,260,1986
260-1986,241,B,primary,260,1986
260-1986,240,B,primary,260,1986
260-1989,119,A,primary,260,1989
260-1989,242,B,primary,260,1989
260-1989,243,B,primary,260,1989
260-1990,119,A,primary,260,1990
260-1990,242,B,primary,260,1990
261-1958,152,A,primary,261,1958
261-1958,196,B,primary,261,1958
261-1959,152,A,primary,261,1959
261-1959,196,B,primary,261,1959
261-1960,152,A,primary,261,1960
261-1960,196,B,primary,261,1960
261-1974,152,A,primary,261,1974
261-1974,196,B,primary,261,1974
261-1975,152,A,primary,261,1975
261-1975,196,B,primary,261,1975
261-1981,152,A,primary,261,1981
261-1981,196,B,primary,261,1981
262-1959,149,A,primary,262,1959
262-1959,244,B,primary,262,1959
262-1960,149,A,primary,262,1960
262-1960,245,B,primary,262,1960
262-1960,244,B,primary,262,1960
262-1961,149,A,primary,262,1961
262-1961,244,B,primary,262,1961
262-1963,149,A,primary,262,1963
262-1963,244,B,primary,262,1963
262-1964,149,A,primary,262,1964
262-1964,244,B,primary,262,1964
262-1965,149,A,primary,262,1965
262-1965,244,B,primary,262,1965
262-1966,149,A,primary,262,1966
262-1966,244,B,primary,262,1966
262-1967,149,A,primary,262,1967
262-1967,244,B,primary,262,1967
262-1968,149,A,primary,262,1968
262-1968,244,B,primary,262,1968
262-1969,149,A,primary,262,1969
262-1969,244,B,primary,262,1969
262-1970,149,A,primary,262,1970
262-1970,244,B,primary,262,1970
262-1971,149,A,primary,262,1971
262-1971,244,B,primary,262,1971
262-1972,149,A,primary,262,1972
262-1972,244,B,primary,262,1972
262-1973,149,A,primary,262,1973
262-1973,244,B,primary,262,1973
262-1989,149,A,primary,262,1989
262-1989,246,B,primary,262,1989
262-1990,149,A,primary,262,1990
262-1990,246,B,primary,262,1990
263-1961,36,A,primary,263,1961
263-1961,566,B,primary,263,1961
263-1961,405,B,primary,263,1961
263-1962,36,A,primary,263,1962
263-1962,566,B,primary,263,1962
263-1963,36,A,primary,263,1963
263-1963,566,B,primary,263,1963
263-1963,405,B,primary,263,1963
263-1964,36,A,primary,263,1964
263-1964,566,B,primary,263,1964
263-1964,405,B,primary,263,1964
263-1965,36,A,primary,263,1965
263-1965,566,B,primary,263,1965
263-1965,405,B,primary,263,1965
263-1966,36,A,primary,263,1966
263-1966,566,B,primary,263,1966
263-1966,405,B,primary,263,1966
263-1966,567,B,primary,263,1966
263-1967,36,A,primary,263,1967
263-1967,405,B,primary,263,1967
263-1967,567,B,primary,263,1967
263-1968,36,A,primary,263,1968
263-1968,566,B,primary,263,1968
263-1968,405,B,primary,263,1968
263-1969,36,A,primary,263,1969
263-1969,566,B,primary,263,1969
263-1969,405,B,primary,263,1969
263-1970,36,A,primary,263,1970
263-1970,566,B,primary,263,1970
263-1970,405,B,primary,263,1970
263-1971,36,A,primary,263,1971
263-1971,566,B,primary,263,1971
263-1971,405,B,primary,263,1971
263-1972,36,A,primary,263,1972
263-1972,566,B,primary,263,1972
263-1972,405,B,primary,263,1972
263-1973,36,A,primary,263,1973
263-1973,566,B,primary,263,1973
263-1973,405,B,primary,263,1973
263-1974,36,A,primary,263,1974
263-1974,566,B,primary,263,1974
263-1974,405,B,primary,263,1974
264-1959,144,A,primary,264,1959
264-1959,247,B,primary,264,1959
264-1960,144,A,primary,264,1960
264-1960,248,B,primary,264,1960
264-1961,144,A,primary,264,1961
264-1961,248,B,primary,264,1961
264-1962,144,A,primary,264,1962
264-1962,249,B,primary,264,1962
264-1963,144,A,primary,264,1963
264-1963,249,B,primary,264,1963
264-1964,144,A,primary,264,1964
264-1964,250,B,primary,264,1964
264-1965,144,A,primary,264,1965
264-1965,250,B,primary,264,1965
