disno,dyindex,statea,namea,stateb,nameb,strtday,strtmnth,strtyr,year,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,war,durindx,cumdurat,duration,disno4,mid3hiact,mid3hia,mid3hib,ongo2010,new,change,changetype_1,changetype_2
3977,3977.001,345,YUG,310,HUN,22,8,1991,1991,19,9,1991,5,3,0,14,3,0,1,1,1,0,0,0,14,3,1,0,1,2,0,7,3,1,1,3,0,1,29,29,-9,12,12,7,0,0,0,0,
3978,3978.001,450,LBR,451,SIE,31,3,1991,1991,30,4,1991,5,3,0,16,4,0,1,1,0,0,0,0,1,1,1,1,1,2,0,16,4,1,3,1,0,1,31,31,-9,14,0,14,0,0,0,0,
3978,3978.001,451,SIE,450,LBR,31,3,1991,1991,30,4,1991,5,3,0,16,4,0,1,1,1,1,2,0,16,4,1,0,0,0,0,1,1,1,1,3,0,1,31,31,-9,14,14,0,0,0,0,0,
3979,3979.001,500,UGA,517,RWA,27,1,1991,1991,28,12,1991,5,3,-9,18,4,1,1,1,1,0,0,-9,18,4,1,0,1,2,-9,18,4,1,1,3,0,1,336,336,-9,17,17,17,0,0,0,0,
3979,3979.001,517,RWA,500,UGA,27,1,1991,1991,28,12,1991,5,3,-9,18,4,1,1,1,0,1,2,-9,18,4,1,1,0,0,-9,18,4,1,3,1,0,1,336,336,-9,17,17,17,0,0,0,0,
3980,3980.001,640,TUR,645,IRQ,5,8,1991,1991,27,10,1991,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,1,1,1,1,3,0,1,84,84,-9,16,16,0,0,0,0,0,
3980,3980.001,645,IRQ,640,TUR,5,8,1991,1991,27,10,1991,5,3,0,19,4,0,1,1,0,0,0,0,1,1,1,1,1,2,0,19,4,1,3,1,0,1,84,84,-9,16,0,16,0,0,0,0,
3981,3981.001,645,IRQ,666,ISR,4,10,1991,1991,4,10,1991,5,3,0,14,3,0,1,1,0,0,0,0,1,1,1,1,1,2,0,14,3,1,3,1,0,1,1,1,-9,12,0,12,0,0,0,0,
3981,3981.001,666,ISR,645,IRQ,4,10,1991,1991,4,10,1991,5,3,0,14,3,0,1,1,1,1,2,0,14,3,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,12,12,0,0,0,0,0,
3982,3982.001,645,IRQ,690,KUW,7,8,1991,1991,29,8,1991,5,3,0,19,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,19,4,1,1,3,0,1,23,23,-9,16,15,16,0,0,0,0,
3982,3982.001,690,KUW,645,IRQ,7,8,1991,1991,29,8,1991,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,1,2,0,17,4,1,3,1,0,1,23,23,-9,16,16,15,0,0,0,0,
3983,3983.001,710,CHN,713,TAW,9,2,1991,1991,3,3,1991,5,3,0,10,3,0,1,1,0,0,0,0,1,1,1,1,1,2,0,10,3,1,3,1,0,1,23,23,-9,8,0,8,0,0,0,0,
3983,3983.001,713,TAW,710,CHN,9,2,1991,1991,3,3,1991,5,3,0,10,3,0,1,1,1,1,2,0,10,3,1,0,0,0,0,1,1,1,1,3,0,1,23,23,-9,8,8,0,0,0,0,0,
3984,3984.001,731,PRK,732,ROK,4,2,1991,1991,30,3,1991,5,3,0,10,3,0,1,1,0,1,3,0,1,1,1,1,1,3,0,10,3,1,3,1,0,1,55,55,-9,8,0,8,0,0,0,0,
3984,3984.001,732,ROK,731,PRK,4,2,1991,1991,30,3,1991,5,3,0,10,3,0,1,1,1,1,3,0,10,3,1,0,1,3,0,1,1,1,1,3,0,1,55,55,-9,8,8,0,0,0,0,0,
3985,3985.001,750,IND,770,PAK,1,5,1991,1991,2,9,1991,5,3,-9,18,4,1,1,1,1,1,1,1,18,4,1,0,1,1,-9,18,4,1,1,3,0,1,125,125,-9,17,17,17,0,0,0,0,
3985,3985.001,770,PAK,750,IND,1,5,1991,1991,2,9,1991,5,3,-9,18,4,1,1,1,0,1,1,-9,18,4,1,1,1,1,1,18,4,1,3,1,0,1,125,125,-9,17,17,17,0,0,0,0,
3986,3986.001,771,BNG,775,MYA,21,12,1991,1991,21,12,1991,5,3,1,19,4,0,1,1,0,1,2,0,7,3,1,1,0,0,1,19,4,1,3,1,0,1,1,1,-9,16,7,16,0,0,0,0,
3986,3986.001,775,MYA,771,BNG,21,12,1991,1991,21,12,1991,5,3,1,19,4,0,1,1,1,0,0,1,19,4,1,0,1,2,0,7,3,1,1,3,0,1,1,1,-9,16,16,7,0,0,0,0,
3987,3987.001,130,ECU,135,PER,6,10,1991,1991,13,10,1991,5,1,0,14,3,0,1,1,0,1,1,0,7,3,1,1,0,0,0,14,3,1,3,1,0,1,8,8,-9,12,7,12,0,0,0,0,
3987,3987.001,135,PER,130,ECU,6,10,1991,1991,13,10,1991,5,1,0,14,3,0,1,1,1,0,0,0,14,3,1,0,1,1,0,7,3,1,1,3,0,1,8,8,-9,12,12,7,0,0,0,0,
3988,3988.001,91,HON,93,NIC,2,2,1991,1991,2,2,1991,5,3,0,19,4,0,1,1,1,1,1,0,19,4,1,0,1,1,0,19,4,1,1,3,0,1,1,1,-9,16,16,16,0,0,0,0,
3988,3988.001,93,NIC,91,HON,2,2,1991,1991,2,2,1991,5,3,0,19,4,0,1,1,0,1,1,0,19,4,1,1,1,1,0,19,4,1,3,1,0,1,1,1,-9,16,16,16,0,0,0,0,
3994,3994.001,660,LEB,666,ISR,20,9,1977,1977,13,6,1978,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,1,2,0,18,4,1,1,3,0,1,103,103,-9,17,17,17,0,0,0,0,
3994,3994.001,660,LEB,666,ISR,20,9,1977,1978,13,6,1978,8,1,3,18,4,1,1,2,1,0,0,2,18,4,1,0,1,2,2,18,4,1,1,3,0,2,268,165,-9,17,17,17,0,0,0,0,
3994,3994.001,666,ISR,660,LEB,20,9,1977,1977,13,6,1978,0,0,0,18,4,1,1,2,0,1,2,0,18,4,1,1,0,0,0,18,4,1,3,1,0,1,103,103,-9,17,17,17,0,0,0,0,
3994,3994.001,666,ISR,660,LEB,20,9,1977,1978,13,6,1978,8,1,3,18,4,1,1,2,0,1,2,2,18,4,1,1,0,0,2,18,4,1,3,1,0,2,268,165,-9,17,17,17,0,0,0,0,
3995,3995.001,652,SYR,666,ISR,5,6,1982,1982,10,6,1982,2,1,6,22,5,0,1,2,0,0,0,5,22,5,1,1,1,2,4,22,5,0,3,2,1,1,6,6,-9,21,20,21,0,0,1,0,
3995,3995.001,666,ISR,652,SYR,5,6,1982,1982,10,6,1982,1,1,6,22,5,0,1,2,1,1,2,4,22,5,0,0,0,0,5,22,5,1,2,3,1,1,6,6,-9,21,21,20,0,0,1,0,
3995,3995.002,660,LEB,666,ISR,11,4,1982,1982,5,6,1985,0,0,0,19,4,0,1,2,0,0,0,0,19,4,1,1,1,3,0,19,4,1,3,1,0,1,265,265,-9,16,16,16,0,0,1,0,
3995,3995.002,660,LEB,666,ISR,11,4,1982,1983,5,6,1985,0,0,0,19,4,0,1,2,0,0,0,0,19,4,1,1,1,3,0,19,4,1,3,1,0,2,630,365,-9,16,16,16,0,0,1,0,
3995,3995.002,660,LEB,666,ISR,11,4,1982,1984,5,6,1985,0,0,0,19,4,0,1,2,0,0,0,0,19,4,1,1,1,3,0,19,4,1,3,1,0,3,996,366,-9,16,16,16,0,0,1,0,
3995,3995.002,660,LEB,666,ISR,11,4,1982,1985,5,6,1985,3,3,6,19,4,0,1,2,0,0,0,5,19,4,1,1,1,3,4,19,4,1,3,1,0,4,1153,157,-9,16,16,16,0,0,1,0,
3995,3995.002,666,ISR,660,LEB,11,4,1982,1982,5,6,1985,0,0,0,19,4,0,1,2,1,1,3,0,19,4,1,0,0,0,0,19,4,1,1,3,0,1,265,265,-9,16,16,16,0,0,1,0,
3995,3995.002,666,ISR,660,LEB,11,4,1982,1983,5,6,1985,0,0,0,19,4,0,1,2,1,1,3,0,19,4,1,0,0,0,0,19,4,1,1,3,0,2,630,365,-9,16,16,16,0,0,1,0,
3995,3995.002,666,ISR,660,LEB,11,4,1982,1984,5,6,1985,0,0,0,19,4,0,1,2,1,1,3,0,19,4,1,0,0,0,0,19,4,1,1,3,0,3,996,366,-9,16,16,16,0,0,1,0,
3995,3995.002,666,ISR,660,LEB,11,4,1982,1985,5,6,1985,4,3,6,19,4,0,1,2,1,1,3,4,19,4,1,0,0,0,5,19,4,1,1,3,0,4,1153,157,-9,16,16,16,0,0,1,0,
4001,4001.001,800,THI,811,CAM,1,1,1994,1994,23,9,1996,0,0,0,18,4,1,1,1,1,0,0,0,18,4,1,0,1,2,0,18,4,1,1,3,0,1,365,365,-9,17,17,17,0,0,0,0,
4001,4001.001,800,THI,811,CAM,1,1,1994,1995,23,9,1996,0,0,0,18,4,1,1,1,1,0,0,0,18,4,1,0,1,2,0,18,4,1,1,3,0,2,730,365,-9,17,17,17,0,0,0,0,
4001,4001.001,800,THI,811,CAM,1,1,1994,1996,23,9,1996,5,3,2,18,4,1,1,1,1,0,0,1,18,4,1,0,1,2,1,18,4,1,1,3,0,3,998,268,-9,17,17,17,0,0,0,0,
4001,4001.001,811,CAM,800,THI,1,1,1994,1994,23,9,1996,0,0,0,18,4,1,1,1,0,1,2,0,18,4,1,1,0,0,0,18,4,1,3,1,0,1,365,365,-9,17,17,17,0,0,0,0,
4001,4001.001,811,CAM,800,THI,1,1,1994,1995,23,9,1996,0,0,0,18,4,1,1,1,0,1,2,0,18,4,1,1,0,0,0,18,4,1,3,1,0,2,730,365,-9,17,17,17,0,0,0,0,
4001,4001.001,811,CAM,800,THI,1,1,1994,1996,23,9,1996,5,3,2,18,4,1,1,1,0,1,2,1,18,4,1,1,0,0,1,18,4,1,3,1,0,3,998,268,-9,17,17,17,0,0,0,0,
4002,4002.001,775,MYA,800,THI,8,2,1995,1995,1,3,1995,5,3,0,19,4,0,1,1,0,1,2,0,19,4,1,1,0,0,0,10,3,1,3,1,0,1,22,22,-9,16,16,8,0,0,0,0,
4002,4002.001,800,THI,775,MYA,8,2,1995,1995,1,3,1995,5,3,0,19,4,0,1,1,1,0,0,0,10,3,1,0,1,2,0,19,4,1,1,3,0,1,22,22,-9,16,8,16,0,0,0,0,
4003,4003.001,775,MYA,800,THI,3,1,1996,1996,8,1,1996,1,2,0,13,3,0,1,1,1,1,1,0,13,3,1,0,0,0,0,10,3,1,1,3,0,1,6,6,-9,11,11,8,0,0,0,0,
4003,4003.001,800,THI,775,MYA,3,1,1996,1996,8,1,1996,2,2,0,13,3,0,1,1,0,0,0,0,10,3,1,1,1,1,0,13,3,1,3,1,0,1,6,6,-9,11,8,11,0,0,0,0,
4004,4004.001,811,CAM,816,DRV,24,1,1996,1996,30,1,1996,2,2,0,16,4,0,1,1,0,0,0,0,13,3,1,1,1,1,0,16,4,1,3,1,0,1,7,7,-9,14,11,14,0,0,0,0,
4004,4004.001,816,DRV,811,CAM,24,1,1996,1996,30,1,1996,1,2,0,16,4,0,1,1,1,1,1,0,16,4,1,0,0,0,0,13,3,1,1,3,0,1,7,7,-9,14,14,11,0,0,0,0,
4005,4005.001,750,IND,771,BNG,25,6,1996,1996,25,6,1996,5,3,0,18,4,1,1,1,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,1,1,1,-9,17,17,17,0,0,0,0,
4005,4005.001,771,BNG,750,IND,25,6,1996,1996,25,6,1996,5,3,0,18,4,1,1,1,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,1,1,1,-9,17,17,17,0,0,0,0,
4006,4006.001,750,IND,771,BNG,20,5,1996,1996,22,5,1996,5,3,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,1,1,1,1,3,0,1,3,3,-9,8,8,0,0,0,0,0,
4006,4006.001,771,BNG,750,IND,20,5,1996,1996,22,5,1996,5,3,0,10,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,10,3,1,3,1,0,1,3,3,-9,8,0,8,0,0,0,0,
4007,4007.001,750,IND,770,PAK,17,9,1993,1993,17,7,1999,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,1,106,106,-9,17,17,17,0,0,1,0,
4007,4007.001,750,IND,770,PAK,17,9,1993,1994,17,7,1999,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,2,471,365,-9,17,17,17,0,0,1,0,
4007,4007.001,750,IND,770,PAK,17,9,1993,1995,17,7,1999,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,3,836,365,-9,17,17,17,0,0,1,0,
4007,4007.001,750,IND,770,PAK,17,9,1993,1996,17,7,1999,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,4,1202,366,-9,17,17,17,0,0,1,0,
4007,4007.001,750,IND,770,PAK,17,9,1993,1997,17,7,1999,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,5,1567,365,-9,17,17,17,0,0,1,0,
4007,4007.001,750,IND,770,PAK,17,9,1993,1998,17,7,1999,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,6,1932,365,-9,17,17,17,0,0,1,0,
4007,4007.001,750,IND,770,PAK,17,9,1993,1999,17,7,1999,1,3,6,22,5,1,1,1,0,0,0,5,22,5,1,1,1,1,5,22,5,1,3,1,1,7,2131,199,-9,20,20,20,0,0,1,0,
4007,4007.001,770,PAK,750,IND,17,9,1993,1993,17,7,1999,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,0,1,106,106,-9,17,17,17,0,0,1,0,
4007,4007.001,770,PAK,750,IND,17,9,1993,1994,17,7,1999,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,0,2,471,365,-9,17,17,17,0,0,1,0,
4007,4007.001,770,PAK,750,IND,17,9,1993,1995,17,7,1999,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,0,3,836,365,-9,17,17,17,0,0,1,0,
4007,4007.001,770,PAK,750,IND,17,9,1993,1996,17,7,1999,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,0,4,1202,366,-9,17,17,17,0,0,1,0,
4007,4007.001,770,PAK,750,IND,17,9,1993,1997,17,7,1999,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,0,5,1567,365,-9,17,17,17,0,0,1,0,
4007,4007.001,770,PAK,750,IND,17,9,1993,1998,17,7,1999,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,0,6,1932,365,-9,17,17,17,0,0,1,0,
4007,4007.001,770,PAK,750,IND,17,9,1993,1999,17,7,1999,2,3,6,22,5,1,1,1,1,1,1,5,22,5,1,0,0,0,5,22,5,1,1,3,1,7,2131,199,-9,20,20,20,0,0,1,0,
4008,4008.001,800,THI,816,DRV,31,5,1995,1995,31,5,1995,5,3,1,18,4,1,1,1,0,0,0,0,18,4,1,1,0,0,1,18,4,1,3,1,0,1,1,1,-9,17,17,17,0,0,0,0,
4008,4008.001,816,DRV,800,THI,31,5,1995,1995,31,5,1995,5,3,1,18,4,1,1,1,1,0,0,1,18,4,1,0,0,0,0,18,4,1,1,3,0,1,1,1,-9,17,17,17,0,0,0,0,
4009,4009.001,100,COL,101,VEN,1,10,1995,1995,1,10,1995,6,1,0,17,4,0,1,1,0,0,0,0,17,4,1,1,1,4,0,1,1,1,3,1,0,1,1,1,-9,15,15,0,0,0,0,0,
4009,4009.001,101,VEN,100,COL,1,10,1995,1995,1,10,1995,6,1,0,17,4,0,1,1,1,1,4,0,1,1,1,0,0,0,0,17,4,1,1,3,0,1,1,1,-9,15,0,15,0,0,0,0,
4010,4010.001,91,HON,92,SAL,26,1,1993,1993,20,2,1993,1,2,0,13,3,0,1,1,1,1,2,0,13,3,1,0,0,0,0,1,1,1,1,3,0,1,26,26,-9,11,11,0,0,0,0,0,
4010,4010.001,92,SAL,91,HON,26,1,1993,1993,20,2,1993,2,2,0,13,3,0,1,1,0,0,0,0,1,1,1,1,1,2,0,13,3,1,3,1,0,1,26,26,-9,11,0,11,0,0,0,0,
4011,4011.001,91,HON,93,NIC,8,4,1995,1995,13,6,1995,5,3,0,18,4,1,1,1,0,1,2,0,18,4,1,1,1,2,0,18,4,1,3,1,0,1,67,67,-9,17,17,17,0,0,0,0,
4011,4011.001,93,NIC,91,HON,8,4,1995,1995,13,6,1995,5,3,0,18,4,1,1,1,1,1,2,0,18,4,1,0,1,2,0,18,4,1,1,3,0,1,67,67,-9,17,17,17,0,0,0,0,
4012,4012.001,91,HON,93,NIC,22,12,1995,1995,22,12,1995,5,3,0,2,2,0,1,1,1,1,2,0,2,2,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,1,1,0,0,0,0,0,
4012,4012.001,93,NIC,91,HON,22,12,1995,1995,22,12,1995,5,3,0,2,2,0,1,1,0,0,0,0,1,1,1,1,1,2,0,2,2,1,3,1,0,1,1,1,-9,1,0,1,0,0,0,0,
4013,4013.001,130,ECU,135,PER,9,1,1995,1995,9,5,1995,5,1,4,18,4,0,1,1,1,1,1,3,18,4,1,0,1,1,3,18,4,1,1,3,0,1,121,121,-9,17,17,17,0,0,1,0,
4013,4013.001,135,PER,130,ECU,9,1,1995,1995,9,5,1995,5,1,4,18,4,0,1,1,0,1,1,3,18,4,1,1,1,1,3,18,4,1,3,1,0,1,121,121,-9,17,17,17,0,0,1,0,
4014,4014.001,80,BLZ,90,GUA,15,10,1993,1993,16,10,1993,5,3,0,14,3,0,1,1,1,1,1,0,14,3,1,0,1,1,0,13,3,1,1,3,0,1,2,2,-9,12,12,11,0,0,0,0,
4014,4014.001,90,GUA,80,BLZ,15,10,1993,1993,16,10,1993,5,3,0,14,3,0,1,1,0,1,1,0,13,3,1,1,1,1,0,14,3,1,3,1,0,1,2,2,-9,12,11,12,0,0,0,0,
4015,4015.001,80,BLZ,90,GUA,25,8,1995,1995,23,9,1995,5,3,0,14,3,0,1,1,1,1,1,0,14,3,1,0,1,1,0,13,3,1,1,3,0,1,30,30,-9,12,12,11,0,0,0,0,
4015,4015.001,90,GUA,80,BLZ,25,8,1995,1995,23,9,1995,5,3,0,14,3,0,1,1,0,1,1,0,13,3,1,1,1,1,0,14,3,1,3,1,0,1,30,30,-9,12,11,12,0,0,0,0,
4016,4016.001,2,USA,41,HAI,18,10,1993,1993,17,9,1994,0,0,0,15,4,0,7,1,1,1,3,0,15,4,1,0,0,0,0,7,3,1,1,3,0,1,75,75,-9,13,13,7,0,0,0,0,
4016,4016.001,2,USA,41,HAI,18,10,1993,1994,17,9,1994,1,2,0,15,4,0,7,1,1,1,3,0,15,4,1,0,0,0,0,7,3,1,1,3,0,2,336,261,-9,13,13,7,0,0,0,0,
4016,4016.001,41,HAI,2,USA,18,10,1993,1993,17,9,1994,0,0,0,15,4,0,7,1,0,0,0,0,7,3,1,1,1,3,0,15,4,1,3,1,0,1,75,75,-9,13,7,13,0,0,0,0,
4016,4016.001,41,HAI,2,USA,18,10,1993,1994,17,9,1994,2,2,0,15,4,0,7,1,0,0,0,0,7,3,1,1,1,3,0,15,4,1,3,1,0,2,336,261,-9,13,7,13,0,0,0,0,
4016,4016.002,20,CAN,41,HAI,18,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,1,1,3,0,15,4,1,0,0,0,0,1,1,1,1,3,0,1,75,75,-9,13,13,0,0,0,0,0,
4016,4016.002,20,CAN,41,HAI,18,10,1993,1994,29,9,1994,1,2,0,15,4,0,7,1,1,1,3,0,15,4,1,0,0,0,0,1,1,1,1,3,0,2,348,273,-9,13,13,0,0,0,0,0,
4016,4016.002,41,HAI,20,CAN,18,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,0,0,0,0,1,1,1,1,1,3,0,15,4,1,3,1,0,1,75,75,-9,13,0,13,0,0,0,0,
4016,4016.002,41,HAI,20,CAN,18,10,1993,1994,29,9,1994,2,2,0,15,4,0,7,1,0,0,0,0,1,1,1,1,1,3,0,15,4,1,3,1,0,2,348,273,-9,13,0,13,0,0,0,0,
4016,4016.003,41,HAI,42,DOM,29,5,1994,1994,29,9,1994,2,2,0,15,4,0,7,1,0,1,3,0,15,4,0,1,0,0,0,1,1,1,4,1,0,1,124,124,-9,13,13,0,0,0,0,0,
4016,4016.003,42,DOM,41,HAI,29,5,1994,1994,29,9,1994,1,2,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,0,1,4,0,1,124,124,-9,13,0,13,0,0,0,0,
4016,4016.004,41,HAI,160,ARG,18,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,0,1,3,0,15,4,1,1,0,0,0,1,1,1,3,1,0,1,75,75,-9,13,13,0,0,0,0,0,
4016,4016.004,41,HAI,160,ARG,18,10,1993,1994,29,9,1994,2,2,0,15,4,0,7,1,0,1,3,0,15,4,1,1,0,0,0,1,1,1,3,1,0,2,348,273,-9,13,13,0,0,0,0,0,
4016,4016.004,160,ARG,41,HAI,18,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,1,1,3,0,1,75,75,-9,13,0,13,0,0,0,0,
4016,4016.004,160,ARG,41,HAI,18,10,1993,1994,29,9,1994,1,2,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,1,1,3,0,2,348,273,-9,13,0,13,0,0,0,0,
4016,4016.005,41,HAI,200,UKG,20,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,0,1,3,0,15,4,0,1,0,0,0,1,1,1,4,1,0,1,73,73,-9,13,13,0,0,0,0,0,
4016,4016.005,41,HAI,200,UKG,20,10,1993,1994,29,9,1994,2,2,0,15,4,0,7,1,0,1,3,0,15,4,0,1,0,0,0,1,1,1,4,1,0,2,346,273,-9,13,13,0,0,0,0,0,
4016,4016.005,200,UKG,41,HAI,20,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,0,1,4,0,1,73,73,-9,13,0,13,0,0,0,0,
4016,4016.005,200,UKG,41,HAI,20,10,1993,1994,29,9,1994,1,2,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,0,1,4,0,2,346,273,-9,13,0,13,0,0,0,0,
4016,4016.006,41,HAI,210,NTH,20,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,0,1,3,0,15,4,0,1,0,0,0,1,1,1,4,1,0,1,73,73,-9,13,13,0,0,0,0,0,
4016,4016.006,41,HAI,210,NTH,20,10,1993,1994,29,9,1994,2,2,0,15,4,0,7,1,0,1,3,0,15,4,0,1,0,0,0,1,1,1,4,1,0,2,346,273,-9,13,13,0,0,0,0,0,
4016,4016.006,210,NTH,41,HAI,20,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,0,1,4,0,1,73,73,-9,13,0,13,0,0,0,0,
4016,4016.006,210,NTH,41,HAI,20,10,1993,1994,29,9,1994,1,2,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,0,1,4,0,2,346,273,-9,13,0,13,0,0,0,0,
4016,4016.007,41,HAI,220,FRN,18,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,0,1,3,0,15,4,1,1,0,0,0,1,1,1,3,1,0,1,75,75,-9,13,13,0,0,0,0,0,
4016,4016.007,41,HAI,220,FRN,18,10,1993,1994,29,9,1994,2,2,0,15,4,0,7,1,0,1,3,0,15,4,1,1,0,0,0,1,1,1,3,1,0,2,348,273,-9,13,13,0,0,0,0,0,
4016,4016.007,220,FRN,41,HAI,18,10,1993,1993,29,9,1994,0,0,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,1,1,3,0,1,75,75,-9,13,0,13,0,0,0,0,
4016,4016.007,220,FRN,41,HAI,18,10,1993,1994,29,9,1994,1,2,0,15,4,0,7,1,1,0,0,0,1,1,1,0,1,3,0,15,4,1,1,3,0,2,348,273,-9,13,0,13,0,0,0,0,
4018,4018.001,710,CHN,731,PRK,1,1,1993,1993,30,4,1993,5,3,1,18,4,1,1,1,0,0,0,1,18,4,1,1,1,2,-9,18,4,1,3,1,0,1,120,120,-9,17,17,17,0,0,0,0,
4018,4018.001,731,PRK,710,CHN,1,1,1993,1993,30,4,1993,5,3,1,18,4,1,1,1,1,1,2,-9,18,4,1,0,0,0,1,18,4,1,1,3,0,1,120,120,-9,17,17,17,0,0,0,0,
4019,4019.001,710,CHN,731,PRK,1,4,1995,1995,1,4,1995,5,3,0,19,4,0,1,1,0,0,0,0,1,1,1,1,0,0,0,19,4,1,3,1,0,1,1,1,-9,16,0,16,0,0,0,0,
4019,4019.001,731,PRK,710,CHN,1,4,1995,1995,1,4,1995,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,16,16,0,0,0,0,0,
4020,4020.001,710,CHN,713,TAW,10,1,1995,1995,16,9,1995,5,3,0,19,4,0,1,1,0,1,0,0,19,4,1,1,1,2,0,19,4,1,3,1,0,1,250,250,-9,16,16,16,0,0,0,0,
4020,4020.001,713,TAW,710,CHN,10,1,1995,1995,16,9,1995,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,1,0,0,19,4,1,1,3,0,1,250,250,-9,16,16,16,0,0,0,0,
4021,4021.001,2,USA,731,PRK,3,3,1993,1993,24,3,1993,5,3,0,10,3,0,2,1,1,0,0,0,7,3,1,0,1,2,0,10,3,1,1,3,0,1,22,22,-9,8,7,8,0,0,0,0,
4021,4021.001,731,PRK,2,USA,3,3,1993,1993,24,3,1993,5,3,0,10,3,0,2,1,0,1,2,0,10,3,1,1,0,0,0,7,3,1,3,1,0,1,22,22,-9,8,8,7,0,0,0,0,
4021,4021.002,731,PRK,732,ROK,3,3,1993,1993,24,3,1993,5,3,0,10,3,0,2,1,0,0,0,0,10,3,1,1,0,2,0,10,3,1,3,1,0,1,22,22,-9,8,8,8,0,0,0,0,
4021,4021.002,732,ROK,731,PRK,3,3,1993,1993,24,3,1993,5,3,0,10,3,0,2,1,1,0,2,0,10,3,1,0,0,0,0,10,3,1,1,3,0,1,22,22,-9,8,8,8,0,0,0,0,
4022,4022.001,2,USA,731,PRK,5,11,1993,1993,3,9,1999,0,0,0,13,3,0,1,5,0,0,0,0,13,3,0,1,1,1,0,10,3,1,4,1,0,1,57,57,-9,11,11,8,0,0,0,0,
4022,4022.001,2,USA,731,PRK,5,11,1993,1994,3,9,1999,0,0,0,13,3,0,1,5,0,0,0,0,13,3,0,1,1,1,0,10,3,1,4,1,0,2,422,365,-9,11,11,8,0,0,0,0,
4022,4022.001,2,USA,731,PRK,5,11,1993,1995,3,9,1999,0,0,0,13,3,0,1,5,0,0,0,0,13,3,0,1,1,1,0,10,3,1,4,1,0,3,787,365,-9,11,11,8,0,0,0,0,
4022,4022.001,2,USA,731,PRK,5,11,1993,1996,3,9,1999,0,3,0,13,3,0,1,5,0,0,0,0,13,3,0,1,1,1,0,10,3,1,4,1,0,4,1153,366,-9,11,11,8,0,0,0,0,
4022,4022.001,2,USA,731,PRK,5,11,1993,1997,3,9,1999,0,0,0,13,3,0,1,5,0,0,0,0,13,3,0,1,1,1,0,10,3,1,4,1,0,5,1518,365,-9,11,11,8,0,0,0,0,
