ccode,year,fragment,democ,autoc,polity,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,interim,change,d4,sf,regtrans
41,2004,0.0,-88,-88,-88,0.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
41,2005,0.0,-88,-88,-88,3.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
41,2006,0.0,6,1,5,5.0,0.0,2,2,4,6,3,3,7.0,6,6.0,-88.0,7.0,1.0,,3.0
41,2007,0.0,6,1,5,5.0,1.0,2,2,4,6,3,3,7.0,6,6.0,,,,,
41,2008,0.0,6,1,5,5.0,2.0,2,2,4,6,3,3,7.0,6,6.0,,,,,
41,2009,0.0,6,1,5,5.0,3.0,2,2,4,6,3,3,7.0,6,6.0,,,,,
41,2010,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
41,2011,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
41,2012,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
41,2013,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
41,2014,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
41,2015,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
41,2016,0.0,-88,-88,-88,5.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,1.0,-77.0
41,2017,0.0,6,1,5,5.0,0.0,2,2,4,5,3,4,7.0,5,8.0,-88.0,0.0,1.0,,0.0
41,2018,0.0,6,1,5,5.0,1.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
42,1946,,0,9,-9,-9.0,14.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1947,,0,9,-9,-9.0,15.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1948,,0,9,-9,-9.0,16.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1949,,0,9,-9,-9.0,17.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1950,,0,9,-9,-9.0,18.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1951,,0,9,-9,-9.0,19.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1952,,0,9,-9,-9.0,20.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1953,,0,9,-9,-9.0,21.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1954,,0,9,-9,-9.0,22.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1955,,0,9,-9,-9.0,23.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1956,,0,9,-9,-9.0,24.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1957,,0,9,-9,-9.0,25.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1958,,0,9,-9,-9.0,26.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1959,,0,9,-9,-9.0,27.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1960,,0,9,-9,-9.0,28.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
42,1961,,-88,-88,-88,0.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
42,1962,,8,0,8,8.0,0.0,3,3,4,7,2,3,8.0,7,7.0,-88.0,17.0,1.0,,3.0
42,1963,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
42,1964,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
42,1965,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
42,1966,,1,4,-3,-3.0,0.0,2,1,4,3,3,3,3.0,3,6.0,-77.0,-11.0,1.0,1.0,-2.0
42,1967,,1,4,-3,-3.0,1.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1968,,1,4,-3,-3.0,2.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1969,,1,4,-3,-3.0,3.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1970,,1,4,-3,-3.0,4.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1971,,1,4,-3,-3.0,5.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1972,,1,4,-3,-3.0,6.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1973,,1,4,-3,-3.0,7.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1974,,1,4,-3,-3.0,8.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1975,,1,4,-3,-3.0,9.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1976,,1,4,-3,-3.0,10.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1977,,1,4,-3,-3.0,11.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
42,1978,,6,0,6,6.0,0.0,3,3,4,5,2,3,8.0,5,7.0,,9.0,1.0,,3.0
42,1979,,6,0,6,6.0,1.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1980,,6,0,6,6.0,2.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1981,,6,0,6,6.0,3.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1982,,6,0,6,6.0,4.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1983,,6,0,6,6.0,5.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1984,,6,0,6,6.0,6.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1985,,6,0,6,6.0,7.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1986,,6,0,6,6.0,8.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1987,,6,0,6,6.0,9.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1988,,6,0,6,6.0,10.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1989,,6,0,6,6.0,11.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1990,,6,0,6,6.0,12.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1991,,6,0,6,6.0,13.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1992,,6,0,6,6.0,14.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1993,,6,0,6,6.0,15.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
42,1994,,5,0,5,5.0,16.0,2,2,4,5,2,3,7.0,5,7.0,,-1.0,1.0,,0.0
42,1995,,5,0,5,5.0,17.0,2,2,4,5,2,3,7.0,5,7.0,,,,,
42,1996,,8,0,8,8.0,0.0,3,3,4,6,2,4,8.0,6,9.0,,3.0,1.0,,2.0
42,1997,,8,0,8,8.0,1.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,1998,,8,0,8,8.0,2.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,1999,,8,0,8,8.0,3.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2000,0.0,8,0,8,8.0,4.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2001,0.0,8,0,8,8.0,5.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2002,0.0,8,0,8,8.0,6.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2003,0.0,8,0,8,8.0,7.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2004,0.0,8,0,8,8.0,8.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2005,0.0,8,0,8,8.0,9.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2006,0.0,8,0,8,8.0,10.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2007,0.0,8,0,8,8.0,11.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2008,0.0,8,0,8,8.0,12.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2009,0.0,8,0,8,8.0,13.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2010,0.0,8,0,8,8.0,14.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2011,0.0,8,0,8,8.0,15.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2012,0.0,8,0,8,8.0,16.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2013,0.0,8,0,8,8.0,17.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2014,0.0,8,0,8,8.0,18.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2015,0.0,8,0,8,8.0,19.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
42,2016,0.0,8,1,7,7.0,20.0,3,3,4,6,3,4,8.0,6,8.0,,1.0,1.0,,0.0
42,2017,0.0,8,1,7,7.0,21.0,3,3,4,6,3,4,8.0,6,8.0,,,,,
42,2018,0.0,8,1,7,7.0,22.0,3,3,4,6,3,4,8.0,6,8.0,,,,,
51,1959,,10,0,10,10.0,0.0,3,3,4,7,5,5,8.0,7,10.0,,99.0,1.0,,99.0
51,1960,,10,0,10,10.0,1.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1961,,10,0,10,10.0,2.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1962,,10,0,10,10.0,3.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1963,,10,0,10,10.0,4.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1964,,10,0,10,10.0,5.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1965,,10,0,10,10.0,6.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1966,,10,0,10,10.0,7.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1967,,10,0,10,10.0,8.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1968,,10,0,10,10.0,9.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1969,,10,0,10,10.0,10.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1970,,10,0,10,10.0,11.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1971,,10,0,10,10.0,12.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1972,,10,0,10,10.0,13.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1973,,10,0,10,10.0,14.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1974,,10,0,10,10.0,15.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1975,,10,0,10,10.0,16.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1976,,10,0,10,10.0,17.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1977,,10,0,10,10.0,18.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1978,,10,0,10,10.0,19.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1979,,10,0,10,10.0,20.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1980,,10,0,10,10.0,21.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1981,,10,0,10,10.0,22.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1982,,10,0,10,10.0,23.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1983,,10,0,10,10.0,24.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1984,,10,0,10,10.0,25.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1985,,10,0,10,10.0,26.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1986,,10,0,10,10.0,27.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1987,,10,0,10,10.0,28.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1988,,10,0,10,10.0,29.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1989,,10,0,10,10.0,30.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1990,,10,0,10,10.0,31.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1991,,10,0,10,10.0,32.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1992,,10,0,10,10.0,33.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
51,1993,,9,0,9,9.0,34.0,3,3,4,7,2,4,8.0,7,9.0,,-1.0,1.0,,0.0
51,1994,,9,0,9,9.0,35.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,1995,,9,0,9,9.0,36.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,1996,,9,0,9,9.0,37.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,1997,,9,0,9,9.0,38.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,1998,,9,0,9,9.0,39.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,1999,,9,0,9,9.0,40.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2000,0.0,9,0,9,9.0,41.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2001,0.0,9,0,9,9.0,42.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2002,0.0,9,0,9,9.0,43.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2003,0.0,9,0,9,9.0,44.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2004,0.0,9,0,9,9.0,45.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2005,0.0,9,0,9,9.0,46.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2006,0.0,9,0,9,9.0,47.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2007,0.0,9,0,9,9.0,48.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2008,0.0,9,0,9,9.0,49.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2009,0.0,9,0,9,9.0,50.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2010,0.0,9,0,9,9.0,51.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2011,0.0,9,0,9,9.0,52.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2012,0.0,9,0,9,9.0,53.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2013,0.0,9,0,9,9.0,54.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2014,0.0,9,0,9,9.0,55.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2015,0.0,9,0,9,9.0,56.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2016,0.0,9,0,9,9.0,57.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2017,0.0,9,0,9,9.0,58.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
51,2018,0.0,9,0,9,9.0,59.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1962,,8,0,8,8.0,0.0,3,3,4,7,2,3,8.0,7,7.0,,99.0,1.0,,99.0
52,1963,,8,0,8,8.0,1.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1964,,8,0,8,8.0,2.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1965,,8,0,8,8.0,3.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1966,,8,0,8,8.0,4.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1967,,8,0,8,8.0,5.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1968,,8,0,8,8.0,6.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1969,,8,0,8,8.0,7.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1970,,8,0,8,8.0,8.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1971,,8,0,8,8.0,9.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1972,,8,0,8,8.0,10.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1973,,8,0,8,8.0,11.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1974,,8,0,8,8.0,12.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1975,,8,0,8,8.0,13.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1976,,8,0,8,8.0,14.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1977,,8,0,8,8.0,15.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1978,,8,0,8,8.0,16.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1979,,8,0,8,8.0,17.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1980,,8,0,8,8.0,18.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1981,,8,0,8,8.0,19.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1982,,8,0,8,8.0,20.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1983,,8,0,8,8.0,21.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
52,1984,,9,0,9,9.0,22.0,3,3,4,7,2,4,8.0,7,9.0,,1.0,1.0,,0.0
52,1985,,9,0,9,9.0,23.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1986,,9,0,9,9.0,24.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1987,,9,0,9,9.0,25.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1988,,9,0,9,9.0,26.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1989,,9,0,9,9.0,27.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1990,,9,0,9,9.0,28.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1991,,9,0,9,9.0,29.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1992,,9,0,9,9.0,30.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1993,,9,0,9,9.0,31.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1994,,9,0,9,9.0,32.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1995,,9,0,9,9.0,33.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1996,,9,0,9,9.0,34.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
52,1997,,10,0,10,10.0,35.0,3,3,4,7,5,5,8.0,7,10.0,,1.0,1.0,,0.0
52,1998,,10,0,10,10.0,36.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,1999,,10,0,10,10.0,37.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2000,0.0,10,0,10,10.0,38.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2001,0.0,10,0,10,10.0,39.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2002,0.0,10,0,10,10.0,40.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2003,0.0,10,0,10,10.0,41.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2004,0.0,10,0,10,10.0,42.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2005,0.0,10,0,10,10.0,43.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2006,0.0,10,0,10,10.0,44.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2007,0.0,10,0,10,10.0,45.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2008,0.0,10,0,10,10.0,46.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2009,0.0,10,0,10,10.0,47.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2010,0.0,10,0,10,10.0,48.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2011,0.0,10,0,10,10.0,49.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2012,0.0,10,0,10,10.0,50.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2013,0.0,10,0,10,10.0,51.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2014,0.0,10,0,10,10.0,52.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2015,0.0,10,0,10,10.0,53.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2016,0.0,10,0,10,10.0,54.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2017,0.0,10,0,10,10.0,55.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
52,2018,0.0,10,0,10,10.0,56.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
70,1946,,0,6,-6,-6.0,16.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1947,,0,6,-6,-6.0,17.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1948,,0,6,-6,-6.0,18.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1949,,0,6,-6,-6.0,19.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1950,,0,6,-6,-6.0,20.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1951,,0,6,-6,-6.0,21.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1952,,0,6,-6,-6.0,22.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1953,,0,6,-6,-6.0,23.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1954,,0,6,-6,-6.0,24.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1955,,0,6,-6,-6.0,25.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1956,,0,6,-6,-6.0,26.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1957,,0,6,-6,-6.0,27.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1958,,0,6,-6,-6.0,28.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1959,,0,6,-6,-6.0,29.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1960,,0,6,-6,-6.0,30.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1961,,0,6,-6,-6.0,31.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1962,,0,6,-6,-6.0,32.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1963,,0,6,-6,-6.0,33.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1964,,0,6,-6,-6.0,34.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1965,,0,6,-6,-6.0,35.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1966,,0,6,-6,-6.0,36.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1967,,0,6,-6,-6.0,37.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1968,,0,6,-6,-6.0,38.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1969,,0,6,-6,-6.0,39.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1970,,0,6,-6,-6.0,40.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1971,,0,6,-6,-6.0,41.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1972,,0,6,-6,-6.0,42.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1973,,0,6,-6,-6.0,43.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1974,,0,6,-6,-6.0,44.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1975,,0,6,-6,-6.0,45.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1976,,0,6,-6,-6.0,46.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
70,1977,,1,4,-3,-3.0,0.0,2,1,4,3,3,3,3.0,3,6.0,,3.0,1.0,,1.0
70,1978,,1,4,-3,-3.0,1.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1979,,1,4,-3,-3.0,2.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1980,,1,4,-3,-3.0,3.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1981,,1,4,-3,-3.0,4.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1982,,1,4,-3,-3.0,5.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1983,,1,4,-3,-3.0,6.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1984,,1,4,-3,-3.0,7.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1985,,1,4,-3,-3.0,8.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1986,,1,4,-3,-3.0,9.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1987,,1,4,-3,-3.0,10.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
70,1988,,2,2,0,0.0,0.0,2,1,4,4,2,3,3.0,4,7.0,,3.0,1.0,,1.0
70,1989,,2,2,0,0.0,1.0,2,1,4,4,2,3,3.0,4,7.0,,,,,
70,1990,,2,2,0,0.0,2.0,2,1,4,4,2,3,3.0,4,7.0,,,,,
70,1991,,2,2,0,0.0,3.0,2,1,4,4,2,3,3.0,4,7.0,,,,,
70,1992,,2,2,0,0.0,4.0,2,1,4,4,2,3,3.0,4,7.0,,,,,
70,1993,,2,2,0,0.0,5.0,2,1,4,4,2,3,3.0,4,7.0,,,,,
70,1994,,4,0,4,4.0,0.0,2,2,4,4,2,3,7.0,4,7.0,4.0,0.0,,,3.0
70,1995,,4,0,4,4.0,0.0,2,2,4,4,2,3,7.0,4,7.0,4.0,0.0,,,3.0
70,1996,,4,0,4,4.0,0.0,2,2,4,4,2,3,7.0,4,7.0,4.0,0.0,,,3.0
70,1997,,6,0,6,6.0,0.0,2,2,4,5,2,4,7.0,5,9.0,4.0,6.0,1.0,,3.0
70,1998,,6,0,6,6.0,1.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
70,1999,,6,0,6,6.0,2.0,2,2,4,6,2,3,7.0,6,7.0,,0.0,1.0,,0.0
70,2000,0.0,8,0,8,8.0,3.0,3,3,4,6,2,4,8.0,6,9.0,,2.0,1.0,,0.0
70,2001,0.0,8,0,8,8.0,4.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2002,0.0,8,0,8,8.0,5.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2003,0.0,8,0,8,8.0,6.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2004,0.0,8,0,8,8.0,7.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2005,0.0,8,0,8,8.0,8.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2006,0.0,8,0,8,8.0,9.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2007,0.0,8,0,8,8.0,10.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2008,0.0,8,0,8,8.0,11.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2009,0.0,8,0,8,8.0,12.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2010,0.0,8,0,8,8.0,13.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2011,0.0,8,0,8,8.0,14.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2012,0.0,8,0,8,8.0,15.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2013,0.0,8,0,8,8.0,16.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2014,0.0,8,0,8,8.0,17.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
70,2015,0.0,8,0,8,8.0,18.0,3,3,4,6,2,4,8.0,6,9.0,,,,,
